Batting Team,Balling Team,Venue,Match Date,Over number,Score after over,Wickets after over,Inning Score
RCB,CSK,Chennai,"May 21 2008,",14,65,4,126
RCB,CSK,Chennai,"May 21 2008,",15,76,5,126
RCB,CSK,Chennai,"May 21 2008,",16,87,5,126
RCB,CSK,Chennai,"May 21 2008,",17,98,6,126
RCB,CSK,Chennai,"May 21 2008,",18,109,6,126
RCB,CSK,Chennai,"May 21 2008,",19,122,6,126
RCB,CSK,Chennai,"May 21 2008,",20,126,8,126
CSK,RCB,Chennai,"May 21 2008,",1,5,0,112
CSK,RCB,Chennai,"May 21 2008,",2,7,0,112
CSK,RCB,Chennai,"May 21 2008,",3,27,0,112
CSK,RCB,Chennai,"May 21 2008,",4,40,0,112
CSK,RCB,Chennai,"May 21 2008,",5,42,0,112
CSK,RCB,Chennai,"May 21 2008,",6,44,0,112
CSK,RCB,Chennai,"May 21 2008,",7,53,0,112
CSK,RCB,Chennai,"May 21 2008,",8,56,0,112
CSK,RCB,Chennai,"May 21 2008,",9,60,0,112
CSK,RCB,Chennai,"May 21 2008,",10,61,1,112
CSK,RCB,Chennai,"May 21 2008,",11,65,2,112
CSK,RCB,Chennai,"May 21 2008,",12,69,2,112
CSK,RCB,Chennai,"May 21 2008,",13,84,2,112
CSK,RCB,Chennai,"May 21 2008,",14,87,4,112
CSK,RCB,Chennai,"May 21 2008,",15,92,4,112
CSK,RCB,Chennai,"May 21 2008,",16,93,6,112
CSK,RCB,Chennai,"May 21 2008,",17,98,6,112
CSK,RCB,Chennai,"May 21 2008,",18,109,7,112
CSK,RCB,Chennai,"May 21 2008,",19,111,8,112
CSK,RCB,Chennai,"May 21 2008,",20,112,8,112
Kings XI,MI,Wankhede,"May 21 2008,",1,3,1,189
Kings XI,MI,Wankhede,"May 21 2008,",2,8,1,189
Kings XI,MI,Wankhede,"May 21 2008,",3,9,1,189
Kings XI,MI,Wankhede,"May 21 2008,",4,20,1,189
Kings XI,MI,Wankhede,"May 21 2008,",5,30,1,189
Kings XI,MI,Wankhede,"May 21 2008,",6,43,1,189
Kings XI,MI,Wankhede,"May 21 2008,",7,53,1,189
Kings XI,MI,Wankhede,"May 21 2008,",8,64,1,189
Kings XI,MI,Wankhede,"May 21 2008,",9,74,1,189
Kings XI,MI,Wankhede,"May 21 2008,",10,84,1,189
Kings XI,MI,Wankhede,"May 21 2008,",11,93,1,189
Kings XI,MI,Wankhede,"May 21 2008,",12,101,1,189
Kings XI,MI,Wankhede,"May 21 2008,",13,114,1,189
Kings XI,MI,Wankhede,"May 21 2008,",14,125,1,189
Kings XI,MI,Wankhede,"May 21 2008,",15,134,2,189
Kings XI,MI,Wankhede,"May 21 2008,",16,139,2,189
Kings XI,MI,Wankhede,"May 21 2008,",17,148,3,189
Kings XI,MI,Wankhede,"May 21 2008,",18,158,4,189
Kings XI,MI,Wankhede,"May 21 2008,",19,171,4,189
Kings XI,MI,Wankhede,"May 21 2008,",20,189,4,189
MI,Kings XI,Wankhede,"May 21 2008,",1,10,0,188
MI,Kings XI,Wankhede,"May 21 2008,",2,34,0,188
MI,Kings XI,Wankhede,"May 21 2008,",3,36,1,188
MI,Kings XI,Wankhede,"May 21 2008,",4,40,1,188
MI,Kings XI,Wankhede,"May 21 2008,",5,56,1,188
MI,Kings XI,Wankhede,"May 21 2008,",6,68,1,188
MI,Kings XI,Wankhede,"May 21 2008,",7,74,1,188
MI,Kings XI,Wankhede,"May 21 2008,",8,81,1,188
MI,Kings XI,Wankhede,"May 21 2008,",9,83,2,188
MI,Kings XI,Wankhede,"May 21 2008,",10,90,2,188
MI,Kings XI,Wankhede,"May 21 2008,",11,99,2,188
MI,Kings XI,Wankhede,"May 21 2008,",12,108,2,188
MI,Kings XI,Wankhede,"May 21 2008,",13,127,2,188
MI,Kings XI,Wankhede,"May 21 2008,",14,134,3,188
MI,Kings XI,Wankhede,"May 21 2008,",15,144,3,188
MI,Kings XI,Wankhede,"May 21 2008,",16,156,3,188
MI,Kings XI,Wankhede,"May 21 2008,",17,159,4,188
MI,Kings XI,Wankhede,"May 21 2008,",18,163,6,188
MI,Kings XI,Wankhede,"May 21 2008,",19,171,7,188
MI,Kings XI,Wankhede,"May 21 2008,",20,188,1,188
KKR,RR,Eden Gardens,"May 20 2008,",1,7,0,147
KKR,RR,Eden Gardens,"May 20 2008,",2,7,1,147
KKR,RR,Eden Gardens,"May 20 2008,",3,12,1,147
KKR,RR,Eden Gardens,"May 20 2008,",4,14,1,147
KKR,RR,Eden Gardens,"May 20 2008,",5,24,1,147
KKR,RR,Eden Gardens,"May 20 2008,",6,32,1,147
KKR,RR,Eden Gardens,"May 20 2008,",7,40,2,147
KKR,RR,Eden Gardens,"May 20 2008,",8,46,2,147
KKR,RR,Eden Gardens,"May 20 2008,",9,48,2,147
KKR,RR,Eden Gardens,"May 20 2008,",10,59,2,147
KKR,RR,Eden Gardens,"May 20 2008,",11,69,2,147
KKR,RR,Eden Gardens,"May 20 2008,",12,72,3,147
KKR,RR,Eden Gardens,"May 20 2008,",13,82,3,147
KKR,RR,Eden Gardens,"May 20 2008,",14,93,3,147
KKR,RR,Eden Gardens,"May 20 2008,",15,102,4,147
KKR,RR,Eden Gardens,"May 20 2008,",16,106,4,147
KKR,RR,Eden Gardens,"May 20 2008,",17,116,4,147
KKR,RR,Eden Gardens,"May 20 2008,",18,123,6,147
KKR,RR,Eden Gardens,"May 20 2008,",19,136,7,147
KKR,RR,Eden Gardens,"May 20 2008,",20,147,8,147
RR,KKR,Eden Gardens,"May 20 2008,",1,6,0,150
RR,KKR,Eden Gardens,"May 20 2008,",2,16,1,150
RR,KKR,Eden Gardens,"May 20 2008,",3,19,1,150
RR,KKR,Eden Gardens,"May 20 2008,",4,26,1,150
RR,KKR,Eden Gardens,"May 20 2008,",5,42,1,150
RR,KKR,Eden Gardens,"May 20 2008,",6,42,3,150
RR,KKR,Eden Gardens,"May 20 2008,",7,46,3,150
RR,KKR,Eden Gardens,"May 20 2008,",8,50,3,150
RR,KKR,Eden Gardens,"May 20 2008,",9,62,3,150
RR,KKR,Eden Gardens,"May 20 2008,",10,69,4,150
RR,KKR,Eden Gardens,"May 20 2008,",11,80,4,150
RR,KKR,Eden Gardens,"May 20 2008,",12,97,4,150
RR,KKR,Eden Gardens,"May 20 2008,",13,105,4,150
RR,KKR,Eden Gardens,"May 20 2008,",14,113,4,150
RR,KKR,Eden Gardens,"May 20 2008,",15,128,4,150
RR,KKR,Eden Gardens,"May 20 2008,",16,134,4,150
RR,KKR,Eden Gardens,"May 20 2008,",17,150,4,150
RCB,Daredevils,Bengaluru,"May 19 2008,",1,1,0,154
RCB,Daredevils,Bengaluru,"May 19 2008,",2,20,0,154
RCB,Daredevils,Bengaluru,"May 19 2008,",3,22,0,154
RCB,Daredevils,Bengaluru,"May 19 2008,",4,29,0,154
RCB,Daredevils,Bengaluru,"May 19 2008,",5,35,1,154
RCB,Daredevils,Bengaluru,"May 19 2008,",6,41,1,154
RCB,Daredevils,Bengaluru,"May 19 2008,",7,43,2,154
RCB,Daredevils,Bengaluru,"May 19 2008,",8,61,2,154
RCB,Daredevils,Bengaluru,"May 19 2008,",9,64,2,154
RCB,Daredevils,Bengaluru,"May 19 2008,",10,70,2,154
RCB,Daredevils,Bengaluru,"May 19 2008,",11,73,3,154
RCB,Daredevils,Bengaluru,"May 19 2008,",12,79,3,154
RCB,Daredevils,Bengaluru,"May 19 2008,",13,86,3,154
RCB,Daredevils,Bengaluru,"May 19 2008,",14,97,3,154
RCB,Daredevils,Bengaluru,"May 19 2008,",15,102,3,154
RCB,Daredevils,Bengaluru,"May 19 2008,",16,105,5,154
RCB,Daredevils,Bengaluru,"May 19 2008,",17,119,5,154
RCB,Daredevils,Bengaluru,"May 19 2008,",18,124,6,154
RCB,Daredevils,Bengaluru,"May 19 2008,",19,130,7,154
RCB,Daredevils,Bengaluru,"May 19 2008,",20,154,7,154
Daredevils,RCB,Bengaluru,"May 19 2008,",1,10,0,158
Daredevils,RCB,Bengaluru,"May 19 2008,",2,23,0,158
Daredevils,RCB,Bengaluru,"May 19 2008,",3,31,0,158
Daredevils,RCB,Bengaluru,"May 19 2008,",4,45,0,158
Daredevils,RCB,Bengaluru,"May 19 2008,",5,60,0,158
Daredevils,RCB,Bengaluru,"May 19 2008,",6,71,0,158
Daredevils,RCB,Bengaluru,"May 19 2008,",7,90,1,158
Daredevils,RCB,Bengaluru,"May 19 2008,",8,95,1,158
Daredevils,RCB,Bengaluru,"May 19 2008,",9,100,2,158
Daredevils,RCB,Bengaluru,"May 19 2008,",10,105,2,158
Daredevils,RCB,Bengaluru,"May 19 2008,",11,112,2,158
Daredevils,RCB,Bengaluru,"May 19 2008,",12,114,2,158
Daredevils,RCB,Bengaluru,"May 19 2008,",13,118,2,158
Daredevils,RCB,Bengaluru,"May 19 2008,",14,123,3,158
Daredevils,RCB,Bengaluru,"May 19 2008,",15,127,4,158
Daredevils,RCB,Bengaluru,"May 19 2008,",16,133,5,158
Daredevils,RCB,Bengaluru,"May 19 2008,",17,142,5,158
Daredevils,RCB,Bengaluru,"May 19 2008,",18,152,5,158
Daredevils,RCB,Bengaluru,"May 19 2008,",19,158,5,158
MI,Chargers,Hyderabad,"May 18 2008,",1,11,0,178
MI,Chargers,Hyderabad,"May 18 2008,",2,30,0,178
MI,Chargers,Hyderabad,"May 18 2008,",3,39,1,178
MI,Chargers,Hyderabad,"May 18 2008,",4,44,1,178
MI,Chargers,Hyderabad,"May 18 2008,",5,48,1,178
MI,Chargers,Hyderabad,"May 18 2008,",6,57,1,178
MI,Chargers,Hyderabad,"May 18 2008,",7,64,1,178
MI,Chargers,Hyderabad,"May 18 2008,",8,71,1,178
MI,Chargers,Hyderabad,"May 18 2008,",9,74,3,178
MI,Chargers,Hyderabad,"May 18 2008,",10,78,3,178
MI,Chargers,Hyderabad,"May 18 2008,",11,83,3,178
MI,Chargers,Hyderabad,"May 18 2008,",12,91,3,178
MI,Chargers,Hyderabad,"May 18 2008,",13,97,4,178
MI,Chargers,Hyderabad,"May 18 2008,",14,104,4,178
MI,Chargers,Hyderabad,"May 18 2008,",15,114,4,178
MI,Chargers,Hyderabad,"May 18 2008,",16,128,4,178
MI,Chargers,Hyderabad,"May 18 2008,",17,142,4,178
MI,Chargers,Hyderabad,"May 18 2008,",18,156,6,178
MI,Chargers,Hyderabad,"May 18 2008,",19,171,6,178
MI,Chargers,Hyderabad,"May 18 2008,",20,178,7,178
Chargers,MI,Hyderabad,"May 18 2008,",1,5,0,153
Chargers,MI,Hyderabad,"May 18 2008,",2,12,1,153
Chargers,MI,Hyderabad,"May 18 2008,",3,18,1,153
Chargers,MI,Hyderabad,"May 18 2008,",4,20,1,153
Chargers,MI,Hyderabad,"May 18 2008,",5,23,3,153
Chargers,MI,Hyderabad,"May 18 2008,",6,32,3,153
Chargers,MI,Hyderabad,"May 18 2008,",7,42,3,153
Chargers,MI,Hyderabad,"May 18 2008,",8,48,3,153
Chargers,MI,Hyderabad,"May 18 2008,",9,56,3,153
Chargers,MI,Hyderabad,"May 18 2008,",10,59,4,153
Chargers,MI,Hyderabad,"May 18 2008,",11,62,4,153
Chargers,MI,Hyderabad,"May 18 2008,",12,72,4,153
Chargers,MI,Hyderabad,"May 18 2008,",13,82,4,153
Chargers,MI,Hyderabad,"May 18 2008,",14,92,4,153
Chargers,MI,Hyderabad,"May 18 2008,",15,106,4,153
Chargers,MI,Hyderabad,"May 18 2008,",16,114,4,153
Chargers,MI,Hyderabad,"May 18 2008,",17,130,4,153
Chargers,MI,Hyderabad,"May 18 2008,",18,137,6,153
Chargers,MI,Hyderabad,"May 18 2008,",19,147,7,153
Chargers,MI,Hyderabad,"May 18 2008,",20,153,7,153
KKR,CSK,Eden Gardens,"May 18 2008,",1,5,0,149
KKR,CSK,Eden Gardens,"May 18 2008,",2,10,0,149
KKR,CSK,Eden Gardens,"May 18 2008,",3,16,1,149
KKR,CSK,Eden Gardens,"May 18 2008,",4,19,1,149
KKR,CSK,Eden Gardens,"May 18 2008,",5,28,2,149
KKR,CSK,Eden Gardens,"May 18 2008,",6,35,2,149
KKR,CSK,Eden Gardens,"May 18 2008,",7,40,2,149
KKR,CSK,Eden Gardens,"May 18 2008,",8,46,2,149
KKR,CSK,Eden Gardens,"May 18 2008,",9,56,2,149
KKR,CSK,Eden Gardens,"May 18 2008,",10,61,2,149
KKR,CSK,Eden Gardens,"May 18 2008,",11,69,2,149
KKR,CSK,Eden Gardens,"May 18 2008,",12,85,2,149
KKR,CSK,Eden Gardens,"May 18 2008,",13,89,2,149
KKR,CSK,Eden Gardens,"May 18 2008,",14,92,2,149
KKR,CSK,Eden Gardens,"May 18 2008,",15,101,2,149
KKR,CSK,Eden Gardens,"May 18 2008,",16,114,2,149
KKR,CSK,Eden Gardens,"May 18 2008,",17,118,4,149
KKR,CSK,Eden Gardens,"May 18 2008,",18,130,5,149
KKR,CSK,Eden Gardens,"May 18 2008,",19,138,5,149
KKR,CSK,Eden Gardens,"May 18 2008,",20,149,5,149
CSK,KKR,Eden Gardens,"May 18 2008,",1,5,0,55
CSK,KKR,Eden Gardens,"May 18 2008,",2,18,0,55
CSK,KKR,Eden Gardens,"May 18 2008,",3,27,0,55
CSK,KKR,Eden Gardens,"May 18 2008,",4,30,0,55
CSK,KKR,Eden Gardens,"May 18 2008,",5,36,0,55
CSK,KKR,Eden Gardens,"May 18 2008,",6,43,0,55
CSK,KKR,Eden Gardens,"May 18 2008,",7,47,0,55
CSK,KKR,Eden Gardens,"May 18 2008,",8,55,0,55
Daredevils,Kings XI,Delhi,"May 17 2008,",1,10,0,118
Daredevils,Kings XI,Delhi,"May 17 2008,",2,14,0,118
Daredevils,Kings XI,Delhi,"May 17 2008,",3,24,0,118
Daredevils,Kings XI,Delhi,"May 17 2008,",4,33,0,118
Daredevils,Kings XI,Delhi,"May 17 2008,",5,46,0,118
Daredevils,Kings XI,Delhi,"May 17 2008,",6,68,0,118
Daredevils,Kings XI,Delhi,"May 17 2008,",7,75,1,118
Daredevils,Kings XI,Delhi,"May 17 2008,",8,88,1,118
Daredevils,Kings XI,Delhi,"May 17 2008,",9,104,2,118
Daredevils,Kings XI,Delhi,"May 17 2008,",10,115,2,118
Daredevils,Kings XI,Delhi,"May 17 2008,",11,118,4,118
Kings XI,Daredevils,Delhi,"May 17 2008,",1,3,0,94
Kings XI,Daredevils,Delhi,"May 17 2008,",2,15,1,94
Kings XI,Daredevils,Delhi,"May 17 2008,",3,30,2,94
Kings XI,Daredevils,Delhi,"May 17 2008,",4,34,3,94
Kings XI,Daredevils,Delhi,"May 17 2008,",5,56,3,94
Kings XI,Daredevils,Delhi,"May 17 2008,",6,73,3,94
Kings XI,Daredevils,Delhi,"May 17 2008,",7,85,3,94
Kings XI,Daredevils,Delhi,"May 17 2008,",8,94,3,94
RR,RCB,Jaipur,"May 17 2008,",1,10,0,197
RR,RCB,Jaipur,"May 17 2008,",2,18,0,197
RR,RCB,Jaipur,"May 17 2008,",3,30,0,197
RR,RCB,Jaipur,"May 17 2008,",4,34,0,197
RR,RCB,Jaipur,"May 17 2008,",5,43,0,197
RR,RCB,Jaipur,"May 17 2008,",6,51,0,197
RR,RCB,Jaipur,"May 17 2008,",7,63,0,197
RR,RCB,Jaipur,"May 17 2008,",8,80,0,197
RR,RCB,Jaipur,"May 17 2008,",9,86,0,197
RR,RCB,Jaipur,"May 17 2008,",10,94,0,197
RR,RCB,Jaipur,"May 17 2008,",11,100,0,197
RR,RCB,Jaipur,"May 17 2008,",12,109,0,197
RR,RCB,Jaipur,"May 17 2008,",13,114,1,197
RR,RCB,Jaipur,"May 17 2008,",14,126,1,197
RR,RCB,Jaipur,"May 17 2008,",15,143,1,197
RR,RCB,Jaipur,"May 17 2008,",16,151,1,197
RR,RCB,Jaipur,"May 17 2008,",17,167,1,197
RR,RCB,Jaipur,"May 17 2008,",18,177,1,197
RR,RCB,Jaipur,"May 17 2008,",19,186,1,197
RR,RCB,Jaipur,"May 17 2008,",20,197,1,197
RCB,RR,Jaipur,"May 17 2008,",1,1,1,132
RCB,RR,Jaipur,"May 17 2008,",2,4,2,132
RCB,RR,Jaipur,"May 17 2008,",3,6,3,132
RCB,RR,Jaipur,"May 17 2008,",4,15,3,132
RCB,RR,Jaipur,"May 17 2008,",5,18,3,132
RCB,RR,Jaipur,"May 17 2008,",6,23,3,132
RCB,RR,Jaipur,"May 17 2008,",7,27,3,132
RCB,RR,Jaipur,"May 17 2008,",8,31,4,132
RCB,RR,Jaipur,"May 17 2008,",9,33,4,132
RCB,RR,Jaipur,"May 17 2008,",10,38,4,132
RCB,RR,Jaipur,"May 17 2008,",11,42,5,132
RCB,RR,Jaipur,"May 17 2008,",12,50,5,132
RCB,RR,Jaipur,"May 17 2008,",13,69,5,132
RCB,RR,Jaipur,"May 17 2008,",14,73,7,132
RCB,RR,Jaipur,"May 17 2008,",15,83,7,132
RCB,RR,Jaipur,"May 17 2008,",16,89,8,132
RCB,RR,Jaipur,"May 17 2008,",17,107,8,132
RCB,RR,Jaipur,"May 17 2008,",18,114,8,132
RCB,RR,Jaipur,"May 17 2008,",19,118,9,132
RCB,RR,Jaipur,"May 17 2008,",20,132,9,132
KKR,MI,Wankhede,"May 16 2008,",1,5,0,67
KKR,MI,Wankhede,"May 16 2008,",2,12,0,67
KKR,MI,Wankhede,"May 16 2008,",3,16,2,67
KKR,MI,Wankhede,"May 16 2008,",4,21,2,67
KKR,MI,Wankhede,"May 16 2008,",5,22,3,67
KKR,MI,Wankhede,"May 16 2008,",6,27,3,67
KKR,MI,Wankhede,"May 16 2008,",7,29,4,67
KKR,MI,Wankhede,"May 16 2008,",8,29,5,67
KKR,MI,Wankhede,"May 16 2008,",9,35,5,67
KKR,MI,Wankhede,"May 16 2008,",10,44,6,67
KKR,MI,Wankhede,"May 16 2008,",11,46,6,67
KKR,MI,Wankhede,"May 16 2008,",12,53,6,67
KKR,MI,Wankhede,"May 16 2008,",13,56,7,67
KKR,MI,Wankhede,"May 16 2008,",14,65,8,67
KKR,MI,Wankhede,"May 16 2008,",15,67,9,67
KKR,MI,Wankhede,"May 16 2008,",16,67,1,67
MI,KKR,Wankhede,"May 16 2008,",1,6,1,68
MI,KKR,Wankhede,"May 16 2008,",2,21,1,68
MI,KKR,Wankhede,"May 16 2008,",3,44,1,68
MI,KKR,Wankhede,"May 16 2008,",4,48,2,68
MI,KKR,Wankhede,"May 16 2008,",5,53,2,68
MI,KKR,Wankhede,"May 16 2008,",6,68,2,68
Daredevils,Chargers,Delhi,"May 15 2008,",1,7,1,194
Daredevils,Chargers,Delhi,"May 15 2008,",2,12,1,194
Daredevils,Chargers,Delhi,"May 15 2008,",3,14,1,194
Daredevils,Chargers,Delhi,"May 15 2008,",4,34,1,194
Daredevils,Chargers,Delhi,"May 15 2008,",5,40,1,194
Daredevils,Chargers,Delhi,"May 15 2008,",6,48,1,194
Daredevils,Chargers,Delhi,"May 15 2008,",7,56,1,194
Daredevils,Chargers,Delhi,"May 15 2008,",8,59,1,194
Daredevils,Chargers,Delhi,"May 15 2008,",9,66,1,194
Daredevils,Chargers,Delhi,"May 15 2008,",10,76,1,194
Daredevils,Chargers,Delhi,"May 15 2008,",11,86,1,194
Daredevils,Chargers,Delhi,"May 15 2008,",12,99,1,194
Daredevils,Chargers,Delhi,"May 15 2008,",13,112,1,194
Daredevils,Chargers,Delhi,"May 15 2008,",14,130,1,194
Daredevils,Chargers,Delhi,"May 15 2008,",15,138,1,194
Daredevils,Chargers,Delhi,"May 15 2008,",16,146,2,194
Daredevils,Chargers,Delhi,"May 15 2008,",17,158,2,194
Daredevils,Chargers,Delhi,"May 15 2008,",18,171,3,194
Daredevils,Chargers,Delhi,"May 15 2008,",19,180,3,194
Daredevils,Chargers,Delhi,"May 15 2008,",20,194,4,194
Chargers,Daredevils,Delhi,"May 15 2008,",1,10,0,182
Chargers,Daredevils,Delhi,"May 15 2008,",2,21,0,182
Chargers,Daredevils,Delhi,"May 15 2008,",3,27,1,182
Chargers,Daredevils,Delhi,"May 15 2008,",4,44,1,182
Chargers,Daredevils,Delhi,"May 15 2008,",5,61,1,182
Chargers,Daredevils,Delhi,"May 15 2008,",6,71,1,182
Chargers,Daredevils,Delhi,"May 15 2008,",7,73,2,182
Chargers,Daredevils,Delhi,"May 15 2008,",8,74,2,182
Chargers,Daredevils,Delhi,"May 15 2008,",9,78,3,182
Chargers,Daredevils,Delhi,"May 15 2008,",10,84,3,182
Chargers,Daredevils,Delhi,"May 15 2008,",11,93,3,182
Chargers,Daredevils,Delhi,"May 15 2008,",12,112,3,182
Chargers,Daredevils,Delhi,"May 15 2008,",13,114,4,182
Chargers,Daredevils,Delhi,"May 15 2008,",14,120,4,182
Chargers,Daredevils,Delhi,"May 15 2008,",15,128,4,182
Chargers,Daredevils,Delhi,"May 15 2008,",16,137,4,182
Chargers,Daredevils,Delhi,"May 15 2008,",17,152,4,182
Chargers,Daredevils,Delhi,"May 15 2008,",18,170,5,182
Chargers,Daredevils,Delhi,"May 15 2008,",19,180,6,182
Chargers,Daredevils,Delhi,"May 15 2008,",20,182,9,182
CSK,MI,Wankhede,"May 14 2008,",1,1,0,156
CSK,MI,Wankhede,"May 14 2008,",2,13,0,156
CSK,MI,Wankhede,"May 14 2008,",3,18,1,156
CSK,MI,Wankhede,"May 14 2008,",4,20,1,156
CSK,MI,Wankhede,"May 14 2008,",5,23,1,156
CSK,MI,Wankhede,"May 14 2008,",6,28,2,156
CSK,MI,Wankhede,"May 14 2008,",7,36,2,156
CSK,MI,Wankhede,"May 14 2008,",8,42,2,156
CSK,MI,Wankhede,"May 14 2008,",9,46,4,156
CSK,MI,Wankhede,"May 14 2008,",10,57,4,156
CSK,MI,Wankhede,"May 14 2008,",11,57,4,156
CSK,MI,Wankhede,"May 14 2008,",12,66,4,156
CSK,MI,Wankhede,"May 14 2008,",13,73,4,156
CSK,MI,Wankhede,"May 14 2008,",14,83,4,156
CSK,MI,Wankhede,"May 14 2008,",15,89,4,156
CSK,MI,Wankhede,"May 14 2008,",16,102,4,156
CSK,MI,Wankhede,"May 14 2008,",17,113,4,156
CSK,MI,Wankhede,"May 14 2008,",18,127,4,156
CSK,MI,Wankhede,"May 14 2008,",19,141,5,156
CSK,MI,Wankhede,"May 14 2008,",20,156,6,156
MI,CSK,Wankhede,"May 14 2008,",1,7,0,158
MI,CSK,Wankhede,"May 14 2008,",2,19,0,158
MI,CSK,Wankhede,"May 14 2008,",3,23,0,158
MI,CSK,Wankhede,"May 14 2008,",4,37,0,158
MI,CSK,Wankhede,"May 14 2008,",5,57,0,158
MI,CSK,Wankhede,"May 14 2008,",6,78,0,158
MI,CSK,Wankhede,"May 14 2008,",7,81,0,158
MI,CSK,Wankhede,"May 14 2008,",8,84,1,158
MI,CSK,Wankhede,"May 14 2008,",9,90,1,158
MI,CSK,Wankhede,"May 14 2008,",10,107,1,158
MI,CSK,Wankhede,"May 14 2008,",11,115,1,158
MI,CSK,Wankhede,"May 14 2008,",12,120,1,158
MI,CSK,Wankhede,"May 14 2008,",13,132,1,158
MI,CSK,Wankhede,"May 14 2008,",14,158,1,158
KKR,Daredevils,Eden Gardens,"May 13 2008,",1,3,0,133
KKR,Daredevils,Eden Gardens,"May 13 2008,",2,11,0,133
KKR,Daredevils,Eden Gardens,"May 13 2008,",3,17,0,133
KKR,Daredevils,Eden Gardens,"May 13 2008,",4,22,0,133
KKR,Daredevils,Eden Gardens,"May 13 2008,",5,28,0,133
KKR,Daredevils,Eden Gardens,"May 13 2008,",6,35,1,133
KKR,Daredevils,Eden Gardens,"May 13 2008,",7,48,2,133
KKR,Daredevils,Eden Gardens,"May 13 2008,",8,54,2,133
KKR,Daredevils,Eden Gardens,"May 13 2008,",9,64,2,133
KKR,Daredevils,Eden Gardens,"May 13 2008,",10,69,2,133
KKR,Daredevils,Eden Gardens,"May 13 2008,",11,72,2,133
KKR,Daredevils,Eden Gardens,"May 13 2008,",12,79,2,133
KKR,Daredevils,Eden Gardens,"May 13 2008,",13,86,2,133
KKR,Daredevils,Eden Gardens,"May 13 2008,",14,91,3,133
KKR,Daredevils,Eden Gardens,"May 13 2008,",15,95,3,133
KKR,Daredevils,Eden Gardens,"May 13 2008,",16,104,4,133
KKR,Daredevils,Eden Gardens,"May 13 2008,",17,109,4,133
KKR,Daredevils,Eden Gardens,"May 13 2008,",18,119,5,133
KKR,Daredevils,Eden Gardens,"May 13 2008,",19,129,5,133
KKR,Daredevils,Eden Gardens,"May 13 2008,",20,133,6,133
Daredevils,KKR,Eden Gardens,"May 13 2008,",1,5,1,110
Daredevils,KKR,Eden Gardens,"May 13 2008,",2,16,1,110
Daredevils,KKR,Eden Gardens,"May 13 2008,",3,18,2,110
Daredevils,KKR,Eden Gardens,"May 13 2008,",4,28,2,110
Daredevils,KKR,Eden Gardens,"May 13 2008,",5,32,4,110
Daredevils,KKR,Eden Gardens,"May 13 2008,",6,37,4,110
Daredevils,KKR,Eden Gardens,"May 13 2008,",7,41,4,110
Daredevils,KKR,Eden Gardens,"May 13 2008,",8,52,5,110
Daredevils,KKR,Eden Gardens,"May 13 2008,",9,59,5,110
Daredevils,KKR,Eden Gardens,"May 13 2008,",10,64,5,110
Daredevils,KKR,Eden Gardens,"May 13 2008,",11,67,5,110
Daredevils,KKR,Eden Gardens,"May 13 2008,",12,73,6,110
Daredevils,KKR,Eden Gardens,"May 13 2008,",13,80,6,110
Daredevils,KKR,Eden Gardens,"May 13 2008,",14,91,6,110
Daredevils,KKR,Eden Gardens,"May 13 2008,",15,97,6,110
Daredevils,KKR,Eden Gardens,"May 13 2008,",16,101,7,110
Daredevils,KKR,Eden Gardens,"May 13 2008,",17,104,7,110
Daredevils,KKR,Eden Gardens,"May 13 2008,",18,110,1,110
RCB,Kings XI,Mohali,"May 12 2008,",1,3,0,143
RCB,Kings XI,Mohali,"May 12 2008,",2,4,0,143
RCB,Kings XI,Mohali,"May 12 2008,",3,14,1,143
RCB,Kings XI,Mohali,"May 12 2008,",4,24,1,143
RCB,Kings XI,Mohali,"May 12 2008,",5,36,2,143
RCB,Kings XI,Mohali,"May 12 2008,",6,50,3,143
RCB,Kings XI,Mohali,"May 12 2008,",7,53,3,143
RCB,Kings XI,Mohali,"May 12 2008,",8,59,3,143
RCB,Kings XI,Mohali,"May 12 2008,",9,64,3,143
RCB,Kings XI,Mohali,"May 12 2008,",10,74,3,143
RCB,Kings XI,Mohali,"May 12 2008,",11,77,4,143
RCB,Kings XI,Mohali,"May 12 2008,",12,81,4,143
RCB,Kings XI,Mohali,"May 12 2008,",13,91,4,143
RCB,Kings XI,Mohali,"May 12 2008,",14,97,4,143
RCB,Kings XI,Mohali,"May 12 2008,",15,102,5,143
RCB,Kings XI,Mohali,"May 12 2008,",16,118,5,143
RCB,Kings XI,Mohali,"May 12 2008,",17,123,5,143
RCB,Kings XI,Mohali,"May 12 2008,",18,128,6,143
RCB,Kings XI,Mohali,"May 12 2008,",19,131,7,143
RCB,Kings XI,Mohali,"May 12 2008,",20,143,8,143
Kings XI,RCB,Mohali,"May 12 2008,",1,12,0,144
Kings XI,RCB,Mohali,"May 12 2008,",2,13,0,144
Kings XI,RCB,Mohali,"May 12 2008,",3,17,0,144
Kings XI,RCB,Mohali,"May 12 2008,",4,25,0,144
Kings XI,RCB,Mohali,"May 12 2008,",5,33,0,144
Kings XI,RCB,Mohali,"May 12 2008,",6,42,0,144
Kings XI,RCB,Mohali,"May 12 2008,",7,45,1,144
Kings XI,RCB,Mohali,"May 12 2008,",8,58,1,144
Kings XI,RCB,Mohali,"May 12 2008,",9,66,1,144
Kings XI,RCB,Mohali,"May 12 2008,",10,70,1,144
